price;price_parcela;title
R$ 887,78Selo PrimeEsta ̩ uma oferta prime8x de R$ 110,97 s/ juros;R$ 887,78 em at̩ 12x de R$ 73,98 s/ juros com Ame e receba R$ 44,39 (5% de volta) R$ 799,00 em 1x no carṭo de cr̩dito (10% de desconto)R$ 887,78 no carṭo Americanas.com em at̩ 12x de R$ 73,98 s/ jurosformas de parcelamento;"Smartphone Motorola Moto G7 Play 32GB Dual Chip Android Pie - 9.0 Tela 5.7"" 1.8 GHz Octa-Core 4G C̢mera 13MP - Indigo nas Lojas Americanas.com"
R$ 1.299,00 (10% de desconto)R$ 1.169,10no boleto ou em 1x no carṭo;R$ 1.299,00 em at̩ 12x de R$ 108,25 s/ juros com Ame e receba R$ 64,95 (5% de volta) R$ 1.299,00 no carṭo de cr̩dito em at̩ 10x de R$ 129,90 s/ jurosR$ 1.169,10 em 1x no carṭo Americanas.com (10% de desconto) ou R$ 1.299,00 em at̩ 12x de R$ 108,25 s/ jurosformas de parcelamento;"Smartphone Motorola One 64GB Dual Chip Android Oreo 8.1 Tela 5.9"" 2.0 GHz Octa-Core Qualcomm 4G C̢mera 13 + 2MP (Dual Traseira) - Branco nas Lojas Americanas.com"
R$ 1.221,11 (10% de desconto)R$ 1.098,99Selo PrimeEsta ̩ uma oferta primeem 1x no carṭo;R$ 1.221,11 em at̩ 12x de R$ 101,75 s/ juros com Ame e receba R$ 61,06 (5% de volta) R$ 1.221,11 no boleto banc��rioR$ 1.221,11 no carṭo de cr̩dito em at̩ 10x de R$ 122,11 s/ jurosR$ 1.221,11 no carṭo Americanas.com em at̩ 12x de R$ 101,75 s/ jurosformas de parcelamento;"Smartphone Motorola One 64GB Dual Chip Android Oreo 8.1 Tela 5.9"" 2.0 GHz Octa-Core Qualcomm 4G C̢mera 13 + 2MP (Dual Traseira) - Preto nas Lojas Americanas.com"
R$ 799,008x de R$ 99,87 s/ juros;R$ 799,00 em at̩ 12x de R$ 66,58 s/ juros com Ame e receba R$ 39,95 (5% de volta) R$ 799,00 no carṭo Americanas.com em at̩ 12x de R$ 66,58 s/ jurosformas de parcelamento;"Smartphone Samsung Galaxy J7 Neo Dual Chip Android 7.0 Tela 5.5"" 16GB 4G C̢mera 13MP - Dourado nas Lojas Americanas.com"
R$ 799,008x de R$ 99,87 s/ juros;R$ 799,00 em at̩ 12x de R$ 66,58 s/ juros com Ame e receba R$ 39,95 (5% de volta) R$ 799,00 no carṭo Americanas.com em at̩ 12x de R$ 66,58 s/ jurosformas de parcelamento;"Smartphone Samsung Galaxy J7 Neo Dual Chip Android 7.0 Tela 5.5"" 16GB 4G C̢mera 13MP com TV - Preto nas Lojas Americanas.com"
R$ 899,00Selo PrimeEsta ̩ uma oferta prime9x de R$ 99,88 s/ juros;R$ 899,00 em at̩ 12x de R$ 74,91 s/ juros com Ame e receba R$ 44,95 (5% de volta) R$ 899,00 no carṭo Americanas.com em at̩ 12x de R$ 74,91 s/ jurosformas de parcelamento;"Smartphone Motorola Moto G6 32GB Dual Chip Android Oreo - 8.0 Tela 5.7"" Octa-Core 1.8 GHz 4G C̢mera 12 + 5MP (Dual Traseira) - ̍ndigo nas Lojas Americanas.com"
R$ 1.199,00 (10% de desconto)R$ 1.079,10Selo PrimeEsta ̩ uma oferta primeem 1x no carṭo;R$ 1.199,00 em at̩ 12x de R$ 99,91 s/ juros com Ame e receba R$ 59,95 (5% de volta) R$ 1.199,00 no boleto banc��rioR$ 1.199,00 no carṭo de cr̩dito em at̩ 10x de R$ 119,90 s/ jurosR$ 1.199,00 no carṭo Americanas.com em at̩ 12x de R$ 99,91 s/ jurosformas de parcelamento;"Smartphone Motorola Moto G6 Dual Chip Android Oreo - 8.0 Tela 5.7"" Octa-Core 1.8 GHz 64GB 4G C̢mera 12 + 5MP (Dual Traseira) - Ouro Rose nas Lojas Americanas.com"
R$ 1.099,9910x de R$ 109,99 s/ juros;R$ 1.099,99 em at̩ 12x de R$ 91,66 s/ juros com Ame e receba R$ 55,00 (5% de volta) R$ 1.099,99 no carṭo Americanas.com em at̩ 12x de R$ 91,66 s/ jurosformas de parcelamento;"Smartphone Motorola Moto G6 64GB Dual Chip Android Oreo - 8.0 Tela 5.7"" Octa-Core 1.8 GHz 4G C̢mera 12 + 5MP (Dual Traseira) - Preto nas Lojas Americanas.com"
R$ 1.443,33 (10% de desconto)R$ 1.298,99Selo PrimeEsta ̩ uma oferta primeem 1x no carṭo;R$ 1.443,33 em at̩ 12x de R$ 120,27 s/ juros com Ame e receba R$ 72,17 (5% de volta) R$ 1.443,33 no boleto banc��rioR$ 1.443,33 no carṭo de cr̩dito em at̩ 10x de R$ 144,33 s/ jurosR$ 1.443,33 no carṭo Americanas.com em at̩ 12x de R$ 120,27 s/ jurosformas de parcelamento;"Smartphone Motorola Moto G6 Plus Dual Chip Android Oreo - 8.0 Tela 5.9"" Octa-Core 2.2 GHz 64GB 4G C̢mera 12 + 5MP (Dual Traseira) - ̍ndigo nas Lojas Americanas.com"
R$ 1.599,00 (10% de desconto)R$ 1.439,10no boleto ou em 1x no carṭo;R$ 1.599,00 em at̩ 12x de R$ 133,25 s/ juros com Ame e receba R$ 79,95 (5% de volta) R$ 1.599,00 no carṭo de cr̩dito em at̩ 10x de R$ 159,90 s/ jurosR$ 1.439,10 em 1x no carṭo Americanas.com (10% de desconto) ou R$ 1.599,00 em at̩ 12x de R$ 133,25 s/ jurosformas de parcelamento;"Smartphone Motorola Moto G6 Plus 64GB Dual Chip Android Oreo - 8.0 Tela 5.9"" Octa-Core 2.2 GHz 4G C̢mera 12 + 5MP (Dual Traseira) - Azul Top��zio nas Lojas Americanas.com"
R$ 1.332,22 (10% de desconto)R$ 1.198,99em 1x no carṭo;R$ 1.332,22 em at̩ 12x de R$ 111,01 s/ juros com Ame e receba R$ 66,62 (5% de volta) R$ 1.332,22 no boleto banc��rioR$ 1.332,22 no carṭo de cr̩dito em at̩ 10x de R$ 133,22 s/ jurosR$ 1.332,22 no carṭo Americanas.com em at̩ 12x de R$ 111,01 s/ jurosformas de parcelamento;"Smartphone Motorola Moto G7 64GB Dual Chip Android Pie - 9.0 Tela 6.24"" 1.8 GHz Octa-Core 4G C̢mera 12 + 5MP (Dual Traseira) - ��nix nas Lojas Americanas.com"
R$ 1.332,22 (10% de desconto)R$ 1.198,99Selo PrimeEsta ̩ uma oferta primeem 1x no carṭo;R$ 1.332,22 em at̩ 12x de R$ 111,01 s/ juros com Ame e receba R$ 66,62 (5% de volta) R$ 1.332,22 no boleto banc��rioR$ 1.332,22 no carṭo de cr̩dito em at̩ 10x de R$ 133,22 s/ jurosR$ 1.332,22 no carṭo Americanas.com em at̩ 12x de R$ 111,01 s/ jurosformas de parcelamento;"Smartphone Motorola Moto G7 64GB Dual Chip Android Pie - 9.0 Tela 6.24"" 1.8 GHz Octa-Core 4G C̢mera 12 + 5MP (Dual Traseira)- Branco Polar nas Lojas Americanas.com"
R$ 779,00Selo PrimeEsta ̩ uma oferta prime7x de R$ 111,28 s/ juros;R$ 779,00 em at̩ 12x de R$ 64,91 s/ juros com Ame e receba R$ 38,95 (5% de volta) R$ 779,00 no carṭo Americanas.com em at̩ 12x de R$ 64,91 s/ jurosformas de parcelamento;"Smartphone Samsung Galaxy J4 32GB Dual Chip Android 8.0 Tela 5.5"" Quad-Core 1.4GHz 4G C̢mera 13MP - Prata nas Lojas Americanas.com"
R$ 1.399,9010x de R$ 139,99 s/ juros;R$ 1.399,90 em at̩ 12x de R$ 116,65 s/ juros com Ame e receba R$ 70,00 (5% de volta) R$ 1.399,90 no carṭo Americanas.com em at̩ 12x de R$ 116,65 s/ jurosformas de parcelamento;"Smartphone Samsung Galaxy J6 64GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G C̢mera 13MP - Preto nas Lojas Americanas.com"
R$ 1.199,9010x de R$ 119,99 s/ juros;R$ 1.199,90 em at̩ 12x de R$ 99,99 s/ juros com Ame e receba R$ 60,00 (5% de volta) R$ 1.199,90 no carṭo Americanas.com em at̩ 12x de R$ 99,99 s/ jurosformas de parcelamento;"Smartphone Samsung Galaxy J6 64GB Dual Chip Android 8.0 Tela 5.6"" Octa-Core 1.6GHz 4G C̢mera 13MP - Prata nas Lojas Americanas.com"
R$ 23,35Selo PrimeEsta ̩ uma oferta prime;R$ 23,35 em at̩ 2x de R$ 11,67 s/ juros com Ame e receba R$ 1,17 (5% de volta) R$ 23,35 no carṭo Americanas.com em at̩ 2x de R$ 11,67 s/ jurosformas de parcelamento;Capa Para Moto G6 Play + Pel�_cula de Vidro + Pel�_cula Vidro da C̢mera nas Lojas Americanas.com
